Temps;Déplacement;Charge
(s);(mm);(N)
"0,00000";"-2,49496";"1231,54285"
"0,10000";"-2,49268";"1245,87170"
"0,20000";"-2,48491";"1430,61035"
"0,30000";"-2,47666";"1621,36072"
"0,40000";"-2,46901";"1791,89575"
"0,50000";"-2,46171";"1875,35022"
"0,60000";"-2,45496";"1958,72766"
"0,70000";"-2,44820";"2031,21338"
"0,80000";"-2,44138";"2096,95410"
"0,90000";"-2,43493";"2143,66040"
"1,00000";"-2,42817";"2195,01172"
"1,10000";"-2,42136";"2246,34546"
"1,20000";"-2,41496";"2290,30371"
"1,30000";"-2,40808";"2346,17285"
"1,40000";"-2,40139";"2394,00391"
"1,50000";"-2,39487";"2441,71313"
"1,60000";"-2,38805";"2495,05591"
"1,70000";"-2,38148";"2537,77930"
"1,80000";"-2,37490";"2583,70142"
"1,90000";"-2,36808";"2633,57129"
"2,00000";"-2,36157";"2670,74194"
"2,10000";"-2,35481";"2717,08203"
"2,20000";"-2,34799";"2758,12476"
"2,30000";"-2,34160";"2792,05908"
"2,40000";"-2,33478";"2833,33105"
"2,50000";"-2,32802";"2863,96460"
"2,60000";"-2,32163";"2890,68896"
"2,70000";"-2,31475";"2924,14478"
"2,80000";"-2,30811";"2950,06177"
"2,90000";"-2,30154";"2979,89258"
"3,00000";"-2,29466";"3005,62451"
"3,10000";"-2,28814";"3021,39551"
"3,20000";"-2,28145";"3057,81909"
"3,30000";"-2,27469";"3094,61572"
"3,40000";"-2,26823";"3133,21313"
"3,50000";"-2,26148";"3183,99707"
"3,60000";"-2,25472";"3231,30347"
"3,70000";"-2,24826";"3274,62476"
"3,80000";"-2,24139";"3330,66064"
"3,90000";"-2,23481";"3376,07422"
"4,00000";"-2,22818";"3425,48853"
"4,10000";"-2,22136";"3478,44775"
"4,20000";"-2,21484";"3525,54517"
"4,30000";"-2,20821";"3575,73511"
"4,40000";"-2,20133";"3628,85669"
"4,50000";"-2,19493";"3674,10669"
"4,60000";"-2,18812";"3727,61572"
"4,70000";"-2,18142";"3779,38672"
"4,80000";"-2,17496";"3824,92627"
"4,90000";"-2,16809";"3880,83203"
"5,00000";"-2,16151";"3928,56372"
"5,10000";"-2,15493";"3976,78760"
"5,20000";"-2,14806";"4032,83057"
"5,30000";"-2,14154";"4077,39575"
"5,40000";"-2,13484";"4131,49609"
"5,50000";"-2,12803";"4183,11523"
"5,60000";"-2,12157";"4230,56104"
"5,70000";"-2,11481";"4282,28760"
"5,80000";"-2,10806";"4333,89209"
"5,90000";"-2,10160";"4379,63525"
"6,00000";"-2,09467";"4436,63574"
"6,10000";"-2,08815";"4483,38623"
"6,20000";"-2,08157";"4530,45361"
"6,30000";"-2,07470";"4587,40332"
"6,40000";"-2,06818";"4629,71680"
"6,50000";"-2,06148";"4684,55811"
"6,60000";"-2,05473";"4735,25342"
"6,70000";"-2,04827";"4778,87598"
"6,80000";"-2,04145";"4834,40869"
"6,90000";"-2,03476";"4881,60010"
"7,00000";"-2,02824";"4926,79883"
"7,10000";"-2,02136";"4981,04834"
"7,20000";"-2,01485";"5025,65186"
"7,30000";"-2,00815";"5074,66602"
"7,40000";"-2,00133";"5126,33545"
"7,50000";"-1,99494";"5170,20361"
"7,60000";"-1,98818";"5222,55957"
"7,70000";"-1,98142";"5271,73340"
"7,80000";"-1,97497";"5317,03711"
"7,90000";"-1,96803";"5371,24365"
"8,00000";"-1,96169";"5418,56348"
"8,10000";"-1,95482";"5464,95410"
"8,20000";"-1,94800";"5523,69336"
"8,30000";"-1,94154";"5565,77051"
"8,40000";"-1,93491";"5614,97510"
"8,50000";"-1,92803";"5673,90674"
"8,60000";"-1,92151";"5713,53516"
"8,70000";"-1,91482";"5765,57959"
"8,80000";"-1,90800";"5817,53906"
"8,90000";"-1,90155";"5863,04248"
"9,00000";"-1,89479";"5917,11377"
"9,10000";"-1,88803";"5964,31006"
"9,20000";"-1,88164";"6008,22363"
"9,30000";"-1,87476";"6065,47803"
"9,40000";"-1,86806";"6111,40088"
"9,50000";"-1,86155";"6156,82031"
"9,60000";"-1,85467";"6212,74658"
"9,70000";"-1,84815";"6256,41992"
"9,80000";"-1,84158";"6306,17236"
"9,90000";"-1,83476";"6358,53955"
"10,00000";"-1,82824";"6401,69531"
"10,10000";"-1,82149";"6453,69092"
"10,20000";"-1,81473";"6504,56641"
"10,30000";"-1,80821";"6548,23877"
"10,40000";"-1,80140";"6602,93018"
"10,50000";"-1,79470";"6648,82080"
"10,60000";"-1,78824";"6694,41162"
"10,70000";"-1,78143";"6750,56592"
"10,80000";"-1,77485";"6794,52637"
"10,90000";"-1,76827";"6843,60352"
"11,00000";"-1,76140";"6897,44873"
"11,10000";"-1,75482";"6940,52344"
"11,20000";"-1,74819";"6993,16846"
"11,30000";"-1,74137";"7043,33545"
"11,40000";"-1,73485";"7088,69922"
"11,50000";"-1,72810";"7143,89014"
"11,60000";"-1,72146";"7191,12988"
"11,70000";"-1,71494";"7237,12988"
"11,80000";"-1,70807";"7294,92139"
"11,90000";"-1,70149";"7338,57910"
"12,00000";"-1,69491";"7389,70703"
"12,10000";"-1,68798";"7445,42090"
"12,20000";"-1,68152";"7487,37695"
"12,30000";"-1,67482";"7541,45996"
"12,40000";"-1,66801";"7593,16455"
"12,50000";"-1,66161";"7635,97803"
"12,60000";"-1,65479";"7693,53516"
"12,70000";"-1,64810";"7740,49463"
"12,80000";"-1,64158";"7786,10400"
"12,90000";"-1,63470";"7843,98828"
"13,00000";"-1,62813";"7887,90234"
"13,10000";"-1,62155";"7937,53467"
"13,20000";"-1,61468";"7993,46436"
"13,30000";"-1,60822";"8037,30176"
"13,40000";"-1,60164";"8088,56689"
"13,50000";"-1,59471";"8143,55762"
"13,60000";"-1,58825";"8188,67920"
"13,70000";"-1,58149";"8245,01562"
"13,80000";"-1,57480";"8293,60449"
"13,90000";"-1,56822";"8339,66895"
"14,00000";"-1,56146";"8398,49902"
"14,10000";"-1,55483";"8442,93848"
"14,20000";"-1,54825";"8491,10742"
"14,30000";"-1,54143";"8549,00293"
"14,40000";"-1,53486";"8594,25781"
"14,50000";"-1,52822";"8644,73926"
"14,60000";"-1,52134";"8699,45117"
"14,70000";"-1,51489";"8743,55762"
"14,80000";"-1,50819";"8797,17871"
"14,90000";"-1,50143";"8848,13379"
"15,00000";"-1,49498";"8890,48340"
"15,10000";"-1,48816";"8951,12695"
"15,20000";"-1,48140";"8996,29883"
"15,30000";"-1,47483";"9047,03906"
"15,40000";"-1,46801";"9103,70117"
"15,50000";"-1,46143";"9149,10547"
"15,60000";"-1,45492";"9200,15137"
"15,70000";"-1,44804";"9256,37207"
"15,80000";"-1,44158";"9300,31152"
"15,90000";"-1,43489";"9356,21582"
"16,00000";"-1,42801";"9408,94531"
"16,10000";"-1,42156";"9452,84180"
"16,20000";"-1,41474";"9512,54980"
"16,30000";"-1,40810";"9560,00879"
"16,40000";"-1,40159";"9608,68848"
"16,50000";"-1,39471";"9669,30957"
"16,60000";"-1,38819";"9715,44141"
"16,70000";"-1,38162";"9768,38672"
"16,80000";"-1,37468";"9825,12598"
"16,90000";"-1,36852";"9871,31348"
"17,00000";"-1,36147";"9929,77734"
"17,10000";"-1,35465";"9987,98633"
"17,20000";"-1,34819";"10034,21094"
"17,30000";"-1,34144";"10092,10449"
"17,40000";"-1,33486";"10144,82910"
"17,50000";"-1,32822";"10193,80859"
"17,60000";"-1,32141";"10258,16309"
"17,70000";"-1,31477";"10305,83984"
"17,80000";"-1,30825";"10358,12402"
"17,90000";"-1,30138";"10421,36133"
"18,00000";"-1,29480";"10467,93066"
"18,10000";"-1,28816";"10526,46973"
"18,20000";"-1,28135";"10583,79004"
"18,30000";"-1,27489";"10631,54199"
"18,40000";"-1,26814";"10693,25879"
"18,50000";"-1,26144";"10745,29980"
"18,60000";"-1,25492";"10799,42383"
"18,70000";"-1,24811";"10860,79590"
"18,80000";"-1,24141";"10911,99805"
"18,90000";"-1,23495";"10964,31641"
"19,00000";"-1,22802";"11029,25879"
"19,10000";"-1,22150";"11075,50684"
"19,20000";"-1,21492";"11134,82422"
"19,30000";"-1,20799";"11195,58984"
"19,40000";"-1,20147";"11244,35840"
"19,50000";"-1,19483";"11306,45898"
"19,60000";"-1,18808";"11361,97754"
"19,70000";"-1,18156";"11414,01855"
"19,80000";"-1,17480";"11478,20215"
"19,90000";"-1,16811";"11529,59277"
"20,00000";"-1,16159";"11584,89258"
"20,10000";"-1,15465";"11649,86133"
"20,20000";"-1,14808";"11699,03027"
"20,30000";"-1,14150";"11759,96973"
"20,40000";"-1,13463";"11822,46875"
"20,50000";"-1,12823";"11871,09277"
"20,60000";"-1,12153";"11934,95605"
"20,70000";"-1,11472";"11993,09570"
"20,80000";"-1,10826";"12046,27441"
"20,90000";"-1,10150";"12113,13184"
"21,00000";"-1,09475";"12168,26172"
"21,10000";"-1,08823";"12225,08398"
"21,20000";"-1,08135";"12292,39258"
"21,30000";"-1,07484";"12345,89551"
"21,40000";"-1,06826";"12406,38379"
"21,50000";"-1,06138";"12472,41797"
"21,60000";"-1,05487";"12524,96680"
"21,70000";"-1,04823";"12592,29883"
"21,80000";"-1,04135";"12653,51758"
"21,90000";"-1,03490";"12709,02734"
"22,00000";"-1,02814";"12779,41797"
"22,10000";"-1,02138";"12836,43555"
"22,20000";"-1,01493";"12894,93164"
"22,30000";"-1,00811";"12966,52832"
"22,40000";"-1,00147";"13021,76855"
"22,50000";"-0,99490";"13085,09375"
"22,60000";"-0,98802";"13154,37305"
"22,70000";"-0,98150";"13207,94629"
"22,80000";"-0,97487";"13275,17480"
"22,90000";"-0,96799";"13339,20215"
"23,00000";"-0,96159";"13395,75391"
"23,10000";"-0,95484";"13464,61621"
"23,20000";"-0,94802";"13526,93164"
"23,30000";"-0,94162";"13584,31836"
"23,40000";"-0,93481";"13656,85352"
"23,50000";"-0,92811";"13713,57129"
"23,60000";"-0,92160";"13775,00781"
"23,70000";"-0,91472";"13850,90918"
"23,80000";"-0,90820";"13901,78906"
"23,90000";"-0,90157";"13971,77148"
"24,00000";"-0,89469";"14041,36719"
"24,10000";"-0,88829";"14096,05859"
"24,20000";"-0,88154";"14166,35938"
"24,30000";"-0,87472";"14232,25879"
"24,40000";"-0,86820";"14269,11230"
"24,50000";"-0,86157";"14355,82812"
"24,60000";"-0,85481";"14407,20996"
"24,70000";"-0,84829";"14470,10742"
"24,80000";"-0,84142";"14548,63574"
"24,90000";"-0,83490";"14602,13086"
"25,00000";"-0,82826";"14670,96973"
"25,10000";"-0,82139";"14741,69531"
"25,20000";"-0,81487";"14798,83789"
"25,30000";"-0,80817";"14871,20410"
"25,40000";"-0,80130";"14937,17285"
"25,50000";"-0,79496";"14995,53320"
"25,60000";"-0,78815";"15069,59473"
"25,70000";"-0,78145";"15129,35059"
"25,80000";"-0,77493";"15194,76074"
"25,90000";"-0,76800";"15267,73438"
"26,00000";"-0,76142";"15327,16113"
"26,10000";"-0,75490";"15394,89062"
"26,20000";"-0,74797";"15467,25293"
"26,30000";"-0,74157";"15524,28711"
"26,40000";"-0,73487";"15600,38281"
"26,50000";"-0,72800";"15662,87598"
"26,60000";"-0,72154";"15731,83398"
"26,70000";"-0,71484";"15801,28223"
"26,80000";"-0,70803";"15864,67188"
"26,90000";"-0,70163";"15928,21777"
"27,00000";"-0,69487";"16003,13965"
"27,10000";"-0,68806";"16064,82129"
"27,20000";"-0,68154";"16129,09570"
"27,30000";"-0,67472";"16205,37793"
"27,40000";"-0,66821";"16263,35938"
"27,50000";"-0,66157";"16331,85254"
"27,60000";"-0,65464";"16404,91992"
"27,70000";"-0,64824";"16463,02734"
"27,80000";"-0,64154";"16535,54492"
"27,90000";"-0,63467";"16604,11523"
"28,00000";"-0,62827";"16663,91992"
"28,10000";"-0,62151";"16739,17188"
"28,20000";"-0,61476";"16801,36719"
"28,30000";"-0,60824";"16869,31445"
"28,40000";"-0,60136";"16940,71484"
"28,50000";"-0,59479";"17002,47461"
"28,60000";"-0,58827";"17071,16797"
"28,70000";"-0,58133";"17145,90039"
"28,80000";"-0,57488";"17201,52734"
"28,90000";"-0,56818";"17275,78320"
"29,00000";"-0,56136";"17346,43945"
"29,10000";"-0,55491";"17405,44922"
"29,20000";"-0,54815";"17481,65625"
"29,30000";"-0,54139";"17544,65430"
"29,40000";"-0,53488";"17611,11523"
"29,50000";"-0,52806";"17685,18750"
"29,60000";"-0,52148";"17743,37109"
"29,70000";"-0,51485";"17813,81445"
"29,80000";"-0,50803";"17885,42188"
"29,90000";"-0,50157";"17945,68555"
"30,00000";"-0,49488";"18018,45508"
"30,10000";"-0,48800";"18088,36523"
"30,20000";"-0,48160";"18147,66016"
"30,30000";"-0,47485";"18223,31641"
"30,40000";"-0,46803";"18288,65430"
"30,50000";"-0,46157";"18352,31836"
"30,60000";"-0,45482";"18426,79883"
"30,70000";"-0,44818";"18488,20508"
"30,80000";"-0,44155";"18562,49219"
"30,90000";"-0,43467";"18630,48438"
"31,00000";"-0,42821";"18689,40234"
"31,10000";"-0,42152";"18766,70312"
"31,20000";"-0,41464";"18833,71094"
"31,30000";"-0,40824";"18893,08008"
"31,40000";"-0,40155";"18967,48438"
"31,50000";"-0,39467";"19044,13281"
"31,60000";"-0,38827";"19099,16016"
"31,70000";"-0,38146";"19174,04883"
"31,80000";"-0,37470";"19241,74219"
"31,90000";"-0,36824";"19303,52930"
"32,00000";"-0,36143";"19379,78711"
"32,10000";"-0,35485";"19437,58594"
"32,20000";"-0,34827";"19509,95117"
"32,30000";"-0,34134";"19581,72852"
"32,40000";"-0,33488";"19639,03125"
"32,50000";"-0,32818";"19713,83594"
"32,60000";"-0,32131";"19780,10352"
"32,70000";"-0,31491";"19841,54102"
"32,80000";"-0,30816";"19914,60742"
"32,90000";"-0,30140";"19978,63281"
"33,00000";"-0,29494";"20044,09570"
"33,10000";"-0,28813";"20116,26758"
"33,20000";"-0,28149";"20175,52539"
"33,30000";"-0,27491";"20243,51562"
"33,40000";"-0,26798";"20319,18555"
"33,50000";"-0,26158";"20372,94531"
"33,60000";"-0,25482";"20450,13281"
"33,70000";"-0,24801";"20512,40234"
"33,80000";"-0,24155";"20573,17188"
"33,90000";"-0,23485";"20648,44141"
"34,00000";"-0,22816";"20708,13672"
"34,10000";"-0,22158";"20776,35742"
"34,20000";"-0,21470";"20845,70898"
"34,30000";"-0,20819";"20904,46680"
"34,40000";"-0,20161";"20973,90039"
"34,50000";"-0,19467";"21046,64648"
"34,60000";"-0,18822";"21100,72656"
"34,70000";"-0,18158";"21172,17578"
"34,80000";"-0,17470";"21241,54492"
"34,90000";"-0,16819";"21304,88867"
"35,00000";"-0,16149";"21372,53516"
"35,10000";"-0,15468";"21434,96875"
"35,20000";"-0,14822";"21500,50586"
"35,30000";"-0,14140";"21579,65039"
"35,40000";"-0,13477";"21630,54492"
"35,50000";"-0,12825";"21695,99609"
"35,60000";"-0,12137";"21771,34766"
"35,70000";"-0,11480";"21826,90234"
"35,80000";"-0,10822";"21896,32422"
"35,90000";"-0,10134";"21965,07617"
"36,00000";"-0,09489";"22019,95117"
"36,10000";"-0,08819";"22093,74805"
"36,20000";"-0,08131";"22156,38867"
"36,30000";"-0,07492";"22213,50391"
"36,40000";"-0,06816";"22282,78516"
"36,50000";"-0,06146";"22341,97070"
"36,60000";"-0,05489";"22409,26367"
"36,70000";"-0,04807";"22476,76367"
"36,80000";"-0,04143";"22528,71875"
"36,90000";"-0,03486";"22596,03320"
"37,00000";"-0,02798";"22664,94336"
"37,10000";"-0,02158";"22716,62109"
"37,20000";"-0,01495";"22782,98633"
"37,30000";"-0,00801";"22845,82031"
"37,40000";"-0,00155";"22901,87305"
"37,50000";"0,00520";"22970,30469"
"37,60000";"0,01196";"23028,83203"
"37,70000";"0,01847";"23086,89453"
"37,80000";"0,02523";"23153,82422"
"37,90000";"0,03181";"23205,29883"
"38,00000";"0,03844";"23270,75977"
"38,10000";"0,04526";"23334,54883"
"38,20000";"0,05178";"23387,11523"
"38,30000";"0,05841";"23451,25000"
"38,40000";"0,06529";"23512,81250"
"38,50000";"0,07175";"23565,63281"
"38,60000";"0,07850";"23631,37305"
"38,70000";"0,08532";"23687,84180"
"38,80000";"0,09172";"23744,50781"
"38,90000";"0,09859";"23811,77344"
"39,00000";"0,10523";"23861,88281"
"39,10000";"0,11175";"23921,58008"
"39,20000";"0,11856";"23983,14062"
"39,30000";"0,12514";"24033,28320"
"39,40000";"0,13178";"24100,23438"
"39,50000";"0,13865";"24156,02344"
"39,60000";"0,14511";"24202,96875"
"39,70000";"0,15187";"24271,80469"
"39,80000";"0,15868";"24328,15820"
"39,90000";"0,16508";"24381,31250"
"40,00000";"0,17189";"24443,22461"
"40,10000";"0,17859";"24493,72461"
"40,20000";"0,18511";"24550,16016"
"40,30000";"0,19192";"24612,92383"
"40,40000";"0,19856";"24657,86328"
"40,50000";"0,20508";"24718,64258"
"40,60000";"0,21195";"24784,28711"
"40,70000";"0,21847";"24830,76367"
"40,80000";"0,22511";"24889,30859"
"40,90000";"0,23192";"24943,54492"
"41,00000";"0,23844";"24997,63281"
"41,10000";"0,24514";"25054,37500"
"41,20000";"0,25183";"25095,32031"
"41,30000";"0,25835";"25161,35547"
"41,40000";"0,26523";"25234,16211"
"41,50000";"0,27192";"25281,95898"
"41,60000";"0,27844";"25322,67773"
"41,70000";"0,28532";"25380,50781"
"41,80000";"0,29189";"25438,31250"
"41,90000";"0,29847";"25503,72461"
"42,00000";"0,30534";"25539,33594"
"42,10000";"0,31168";"25555,19727"
"42,20000";"0,31850";"25643,93555"
"42,30000";"0,32531";"25720,71289"
"42,40000";"0,33177";"25773,80273"
"42,50000";"0,33859";"25796,77148"
"42,60000";"0,34522";"25825,12891"
"42,70000";"0,35174";"25908,71094"
"42,80000";"0,35862";"25986,56641"
"42,90000";"0,36513";"26023,07422"
"43,00000";"0,37177";"25958,04102"
"43,10000";"0,37871";"26068,04102"
"43,20000";"0,38510";"26159,16211"
"43,30000";"0,39186";"26244,36523"
"43,40000";"0,39862";"26298,11719"
"43,50000";"0,40513";"26217,61914"
"43,60000";"0,41189";"26305,08594"
"43,70000";"0,41847";"26396,74805"
"43,80000";"0,42504";"26484,64062"
"43,90000";"0,43192";"26555,91992"
"44,00000";"0,43856";"26402,96875"
"44,10000";"0,44513";"26535,01953"
"44,20000";"0,45201";"26641,72266"
"44,30000";"0,45853";"26731,08203"
"44,40000";"0,46510";"26795,83984"
"44,50000";"0,47198";"26809,60352"
"44,60000";"0,47844";"26763,79883"
"44,70000";"0,48519";"26877,84766"
"44,80000";"0,49201";"26964,84961"
"44,90000";"0,49841";"27036,77930"
"45,00000";"0,50528";"27091,31250"
"45,10000";"0,51192";"27040,73828"
"45,20000";"0,51843";"27127,31055"
"45,30000";"0,52525";"27219,71875"
"45,40000";"0,53183";"27283,01367"
"45,50000";"0,53846";"27348,83203"
"45,60000";"0,54534";"27372,72656"
"45,70000";"0,55180";"27341,42578"
"45,80000";"0,55849";"27432,88672"
"45,90000";"0,56531";"27513,96680"
"46,00000";"0,57177";"27579,41992"
"46,10000";"0,57852";"27636,33398"
"46,20000";"0,58528";"27496,07617"
"46,30000";"0,59174";"27603,40820"
"46,40000";"0,59861";"27710,09766"
"46,50000";"0,60513";"27783,60156"
"46,60000";"0,61177";"27855,63672"
"46,70000";"0,61864";"27912,56641"
"46,80000";"0,62510";"27920,62500"
"46,90000";"0,63186";"27848,91797"
"47,00000";"0,63867";"27944,27344"
"47,10000";"0,64507";"28030,00195"
"47,20000";"0,65188";"28110,99805"
"47,30000";"0,65858";"28166,59570"
"47,40000";"0,66510";"28203,63281"
"47,50000";"0,67197";"28117,72461"
"47,60000";"0,67855";"28198,96875"
"47,70000";"0,68513";"28290,29883"
"47,80000";"0,69194";"28364,46094"
"47,90000";"0,69840";"28420,01367"
"48,00000";"0,70510";"28480,15430"
"48,10000";"0,71197";"28512,05469"
"48,20000";"0,71843";"28414,50781"
"48,30000";"0,72525";"28496,90039"
"48,40000";"0,73200";"28580,04297"
"48,50000";"0,73846";"28651,14453"
"48,60000";"0,74528";"28716,45898"
"48,70000";"0,75185";"28756,24805"
"48,80000";"0,75843";"28772,11328"
